cnpjCoordenadorLider,cnpjEmissor,data,idRequerimento,nomeCoordenadorLider,nomeEmissor,nomeTipoRequerimento,nomeValorMobiliario,numeroProcesso,numeroProtocolo,numeroRegistro,possuiBook,razaoSocialFundoAssociado,registroAutomatico,statusDaOferta,tipoDeOferta,totalRegistros,valorTotalEmReais,vasoComunicante
06.271.464/0001-19,33.041.260/0652-90,27/03/2026,25680,BANCO BRADESCO BBI S.A.,GRUPO CASAS BAHIA S.A.,OPD Aut Profissional - com bookbuilding,Notas Comerciais,SRE/0929/2026,929/2026,CVM/SRE/AUT/NOC/PRI/2026/052,True,,True,Oferta Encerrada,PRIMARIA,413,"1.380.000.000,0000",False
04.845.753/0001-59,08.100.057/0001-74,27/03/2026,25658,ITAU BBA ASSESSORIA FINANCEIRA S.A,TECNOGERA-LOCAÇÃO E TRANSFORMAÇÃO DE ENERGIA S.A.,OPD Aut Profissional - com bookbuilding,Debêntures,SRE/0899/2026,899/2026,CVM/SRE/AUT/DEB/PRI/2026/178,True,,True,Oferta Encerrada,PRIMARIA,413,"275.000.000,0000",False
62.232.889/0001-90,61.386.747/0001-14,27/03/2026,25725,BANCO DAYCOVAL S.A.,FIDC VALE CONSIGNADO FINANCEIRO RESP LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0963/2026,963/2026,CVM/SRE/AUT/FDC/PRI/2026/476,False,FIDC VALE CONSIGNADO FINANCEIRO RESP LIMITADA,True,Registro Concedido,PRIMARIA,413,"21.000.000,0000",False
39.669.186/0001-01,20.057.764/0001-20,27/03/2026,25723,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,HARPIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE  LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0962/2026,962/2026,CVM/SRE/AUT/FDC/PRI/2026/475,False,HARPIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE  LIMITADA,True,Registro Concedido,PRIMARIA,413,"40.000.000,0000",False
08.769.451/0001-08,08.769.451/0001-08,27/03/2026,25702,RIZA SECURITIZADORA S.A.,RIZA SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis do Agronegócio,SRE/0961/2026,961/2026,CVM/SRE/AUT/CRA/PRI/2026/043,False,,True,Registro Concedido,PRIMARIA,413,"65.000.000,0000",False
04.200.649/0001-07,04.200.649/0001-07,27/03/2026,25673,CIA PROVINCIA DE SECURITIZAÇÃO,CIA PROVINCIA DE SECURITIZAÇÃO,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0960/2026,960/2026,CVM/SRE/AUT/CRI/PRI/2026/173,False,,True,Oferta Encerrada,PRIMARIA,413,"38.000.000,0000",False
06.576.569/0001-86,45.963.809/0001-57,27/03/2026,25682,INTEGRAL INVESTIMENTOS LTDA.,PAYJOY I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO FINANCEIRO,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0959/2026,959/2026,CVM/SRE/AUT/FDC/PRI/2026/474,False,PAYJOY I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO FINANCEIRO,True,Registro Concedido,PRIMARIA,413,"150.000.000,0000",False
62.232.889/0001-90,39.857.660/0001-29,27/03/2026,25719,BANCO DAYCOVAL S.A.,GOVTECH BRASIL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES CAPITAL SEMENTE - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIP,SRE/0958/2026,958/2026,CVM/SRE/AUT/FIP/PRI/2026/067,False,GOVTECH BRASIL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES CAPITAL SEMENTE - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"15.000.000,0000",False
62.232.889/0001-90,57.654.431/0001-99,27/03/2026,25718,BANCO DAYCOVAL S.A.,ARC TURBI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0957/2026,957/2026,CVM/SRE/AUT/FDC/PRI/2026/473,False,ARC TURBI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,413,"40.000.000,0100",False
04.845.753/0001-59,62.134.120/0001-39,26/03/2026,25636,ITAU BBA ASSESSORIA FINANCEIRA S.A,FIAGRO SINOVA RESPONSABILIDADE LIMITADA,OPD Aut Profissional - com bookbuilding,Cotas de FIAGRO,SRE/0878/2026,878/2026,CVM/SRE/AUT/FIA/PRI/2026/036,True,,True,Registro Concedido,PRIMARIA,413,"56.000.000,0000",False
62.285.390/0001-40,30.366.120/0001-78,26/03/2026,25709,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS VCK CONSIGNADOS - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0952/2026,952/2026,CVM/SRE/AUT/FDC/PRI/2026/472,False,FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS VCK CONSIGNADOS - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"20.000.008,0500",False
90.400.888/0001-42,63.732.070/0001-54,26/03/2026,25609,BANCO SANTANDER (BRASIL) S.A.,VITA SERTAO CONCESSIONARIA DE SANEAMENTO S.A.,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Debêntures,SRE/0853/2026,853/2026,CVM/SRE/AUT/DEB/PRI/2026/177,True,,True,Oferta Encerrada,PRIMARIA,413,"175.000.000,0000",False
90.400.888/0001-42,25.005.683/0001-09,26/03/2026,25798,BANCO SANTANDER (BRASIL) S.A.,VERT COMPANHIA SECURITIZADORA,OPD Aut Profissional - com bookbuilding,Outros títulos de securitização,SRE/1029/2026,1029/2026,CVM/SRE/AUT/OTS/PRI/2026/060,True,,True,Registro Concedido,PRIMARIA,413,"905.000.000,0000",False
06.271.464/0001-19,55.078.938/0001-16,26/03/2026,25665,BANCO BRADESCO BBI S.A.,EDP TRANSMISSAO NORTE NORDESTE 2 S.A.,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Debêntures,SRE/0908/2026,908/2026,CVM/SRE/AUT/DEB/PRI/2026/175,True,,True,Registro Concedido,PRIMARIA,413,"685.000.000,0000",False
02.332.886/0001-04,02.773.542/0001-22,26/03/2026,25705,XP INVESTIMENTOS CCTVM S.A.,OPEA SECURITIZADORA S.A.,OPD Aut Profissional - com bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0950/2026,950/2026,,False,,True,Aguardando Bookbuilding,PRIMARIA,413,"68.000.000,0000",False
59.281.253/0001-23,65.816.935/0001-96,26/03/2026,25706,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,G5 CENTRAL II FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,OPD Aut Profissional - sem bookbuilding,Cotas de FIF,SRE/0949/2026,949/2026,CVM/SRE/AUT/FIF/PRI/2026/038,False,G5 CENTRAL II FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,True,Registro Concedido,PRIMARIA,413,"61.000.000,0000",False
39.669.186/0001-01,65.466.135/0001-92,26/03/2026,25704,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,BPA INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0948/2026,948/2026,CVM/SRE/AUT/FDC/PRI/2026/471,False,BPA INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"12.727.000,0000",False
04.200.649/0001-07,04.200.649/0001-07,26/03/2026,25668,CIA PROVINCIA DE SECURITIZAÇÃO,CIA PROVINCIA DE SECURITIZAÇÃO,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0947/2026,947/2026,CVM/SRE/AUT/CRI/PRI/2026/169,False,,True,Registro Concedido,PRIMARIA,413,"100.000.000,0000",False
62.232.889/0001-90,04.911.091/0001-78,26/03/2026,25539,BANCO DAYCOVAL S.A.,HIDRO FORTE ADMINISTRACAO E OPERACAO S/A,OPD Aut Público em Geral ou Qualificado - com bookbuilding,Debêntures,SRE/0824/2026,824/2026,CVM/SRE/AUT/DEB/PRI/2026/174,True,,True,Oferta Encerrada,PRIMARIA,413,"161.593.000,0000",False
08.769.451/0001-08,08.769.451/0001-08,26/03/2026,25650,RIZA SECURITIZADORA S.A.,RIZA SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0946/2026,946/2026,CVM/SRE/AUT/CRI/PRI/2026/167;CVM/SRE/AUT/CRI/PRI/2026/168,False,,True,Oferta Encerrada,PRIMARIA,413,"40.181.598,1800",False
04.845.753/0001-59,60.431.592/0001-28,26/03/2026,25584,ITAU BBA ASSESSORIA FINANCEIRA S.A,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS KINEA CRÉDITO ESTRUTURADO RESPONSABILIDADE LIMITADA,OPD Aut Público em Geral ou Qualificado - com bookbuilding,Cotas de FIDC,SRE/0830/2026,830/2026,CVM/SRE/AUT/FDC/PRI/2026/470,True,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS KINEA CRÉDITO ESTRUTURADO RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"375.000.059,0000",False
39.669.186/0001-01,57.660.236/0001-71,26/03/2026,25699,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,INTRABANK SOLIDEZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0945/2026,945/2026,CVM/SRE/AUT/FDC/PRI/2026/469,False,INTRABANK SOLIDEZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,413,"50.000.000,0000",False
62.285.390/0001-40,57.074.997/0001-41,26/03/2026,25700,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,4 ILHAS CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0944/2026,944/2026,CVM/SRE/AUT/FDC/PRI/2026/468,False,4 ILHAS CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Oferta Encerrada,PRIMARIA,413,"1.000.000,0000",False
13.220.493/0001-17,64.112.934/0001-06,26/03/2026,25698,BR PARTNERS BANCO DE INVESTIMENTO S.A.,GUARDIAN APP CREDITO CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RL,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0943/2026,943/2026,CVM/SRE/AUT/FDC/PRI/2026/467,False,GUARDIAN APP CRÉDITO CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RL,True,Registro Concedido,PRIMARIA,413,"85.000.000,0000",False
02.332.886/0001-04,65.787.500/0001-60,26/03/2026,25578,XP INVESTIMENTOS CCTVM S.A.,RBR RENDA FIXA CDI+ FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,OPD Aut Público em Geral ou Qualificado - com bookbuilding - AR,Cotas de FII,SRE/0832/2026,832/2026,CVM/SRE/AUT/FII/PRI/2026/102,True,,True,Registro Concedido,PRIMARIA,413,"500.000.000,0000",False
13.486.793/0001-42,64.529.213/0001-98,26/03/2026,25684,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,LOTUS FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA INVESTIMENTO NO  EXTERIOR RESP LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIP,SRE/0942/2026,942/2026,CVM/SRE/AUT/FIP/PRI/2026/066,False,LOTUS FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA INVESTIMENTO NO  EXTERIOR RESP LIMITADA,True,Oferta Encerrada,PRIMARIA,413,"60.000.000,0000",False
28.650.236/0001-92,08.769.451/0001-08,26/03/2026,25681,GALAPAGOS CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A. - GLPG DTVM,RIZA SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0941/2026,941/2026,CVM/SRE/AUT/CRI/PRI/2026/164;CVM/SRE/AUT/CRI/PRI/2026/165;CVM/SRE/AUT/CRI/PRI/2026/166,False,,True,Oferta Encerrada,PRIMARIA,413,"138.750.000,0000",False
59.588.111/0001-03,65.626.240/0001-41,26/03/2026,25631,BANCO VOTORANTIM S.A.,AGRO AMAZONIA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGOCIO FIAGRO RESPONSABILIDADE LI,OPD Aut Profissional - com bookbuilding,Cotas de FIAGRO,SRE/0874/2026,874/2026,CVM/SRE/AUT/FIA/PRI/2026/034;CVM/SRE/AUT/FIA/PRI/2026/035,True,,True,Oferta Encerrada,PRIMARIA,413,"169.900.000,0000",False
02.332.886/0001-04,64.756.643/0001-42,25/03/2026,25660,XP INVESTIMENTOS CCTVM S.A.,ARVIN CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RECEBIVEIS COMERCIAIS RESP LIMITADA,OPD Aut Profissional - com bookbuilding,Cotas de FIDC,SRE/0936/2026,936/2026,,False,ARVIN CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RECEBÍVEIS COMERCIAIS RESP LIMITADA,True,Aguardando Bookbuilding,PRIMARIA,413,"187.500.000,0000",False
28.650.236/0001-92,08.769.451/0001-08,25/03/2026,25695,GALAPAGOS CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A. - GLPG DTVM,RIZA SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0935/2026,935/2026,CVM/SRE/AUT/CRI/PRI/2026/161;CVM/SRE/AUT/CRI/PRI/2026/162;CVM/SRE/AUT/CRI/PRI/2026/163,False,,True,Registro Concedido,PRIMARIA,413,"17.659.000,0000",False
04.845.753/0001-59,63.227.916/0001-07,25/03/2026,25697,ITAU BBA ASSESSORIA FINANCEIRA S.A,SPE JOPE ISB INOVA CXS SA,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,Debêntures,SRE/0934/2026,934/2026,CVM/SRE/AUT/DEB/PRI/2026/173,False,,True,Oferta Encerrada,PRIMARIA,413,"215.000.000,0000",False
62.232.889/0001-90,65.345.198/0001-90,25/03/2026,25696,BANCO DAYCOVAL S.A.,CHAMELEON FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,OPD Aut Profissional - sem bookbuilding,Cotas de FIF,SRE/0933/2026,933/2026,CVM/SRE/AUT/FIF/PRI/2026/037,False,CHAMELEON FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,True,Registro Concedido,PRIMARIA,413,"50.000.000,0000",False
59.281.253/0001-23,65.650.605/0001-73,25/03/2026,25691,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,TAG PRIVATE GROWTH III FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESP LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIP,SRE/0931/2026,931/2026,CVM/SRE/AUT/FIP/PRI/2026/065,False,TAG PRIVATE GROWTH III FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESP LIMITADA,True,Registro Concedido,PRIMARIA,413,"100.000.000,0000",False
36.243.187/0001-00,48.415.978/0001-40,25/03/2026,25686,VERO CAPITAL MARKETS S.A.,LEVERAGE COMPANHIA SECURITIZADORA,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0930/2026,930/2026,CVM/SRE/AUT/CRI/PRI/2026/160,False,,True,Registro Concedido,PRIMARIA,413,"30.100.000,0000",False
71.590.442/0001-83,02.773.542/0001-22,25/03/2026,25685,LASTRO RDV DTVM Ltda,OPEA SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0928/2026,928/2026,CVM/SRE/AUT/CRI/PRI/2026/158;CVM/SRE/AUT/CRI/PRI/2026/159,False,,True,Oferta Encerrada,PRIMARIA,413,"380.000.000,0000",False
16.695.922/0001-09,62.296.221/0001-06,25/03/2026,25689,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,COTA REAL 77 FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Cotas de FII,SRE/0927/2026,927/2026,CVM/SRE/AUT/FII/PRI/2026/101,False,COTA REAL 77 FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"10.000.000,2900",False
16.695.922/0001-09,62.296.221/0001-06,25/03/2026,25690,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,COTA REAL 77 FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Cotas de FII,SRE/0926/2026,926/2026,CVM/SRE/AUT/FII/PRI/2026/100,False,COTA REAL 77 FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"10.000.000,3900",False
04.845.753/0001-59,65.881.979/0001-08,25/03/2026,25675,ITAU BBA ASSESSORIA FINANCEIRA S.A,KINEA EQUITY INFRA II A PRIVATE FIP EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Cotas de FIP,SRE/0924/2026,924/2026,CVM/SRE/AUT/FIP/PRI/2026/064,False,KINEA EQUITY INFRA II A PRIVATE FIP EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"800.000.000,0000",False
62.285.390/0001-40,44.002.535/0001-77,25/03/2026,25677,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,BEX FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0923/2026,923/2026,CVM/SRE/AUT/FDC/PRI/2026/466,False,BEX FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"50.000.000,0000",False
62.285.390/0001-40,44.002.535/0001-77,25/03/2026,25678,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,BEX FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0922/2026,922/2026,CVM/SRE/AUT/FDC/PRI/2026/465,False,BEX FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"16.000.000,0000",False
62.285.390/0001-40,44.002.535/0001-77,25/03/2026,25679,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,BEX FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0921/2026,921/2026,CVM/SRE/AUT/FDC/PRI/2026/464,False,BEX FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"4.500.000,0000",False
26.609.050/0001-64,26.609.050/0001-64,25/03/2026,25674,TRAVESSIA SECURITIZADORA S.A.,TRAVESSIA SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0920/2026,920/2026,CVM/SRE/AUT/CRI/PRI/2026/157,False,,True,Registro Concedido,PRIMARIA,413,"16.000.000,0000",False
48.116.288/0001-90,48.116.288/0001-90,25/03/2026,25645,CR SECURITIZADORA S.A.,CR SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0919/2026,919/2026,CVM/SRE/AUT/CRI/PRI/2026/156,False,,True,Registro Concedido,PRIMARIA,413,"14.000.000,0000",False
32.764.855/0001-85,61.387.782/0001-58,25/03/2026,25564,LIBERTAS ASSET S/A,HATIKVAH FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA,OPD Aut Profissional - sem bookbuilding,Cotas de FIP,SRE/0918/2026,918/2026,CVM/SRE/AUT/FIP/PRI/2026/063,False,HATIKVAH FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA,True,Registro Concedido,PRIMARIA,413,"713.347.000,0000",False
62.285.390/0001-40,62.627.291/0001-08,25/03/2026,25623,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,FACIO 4 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0917/2026,917/2026,CVM/SRE/AUT/FDC/PRI/2026/462;CVM/SRE/AUT/FDC/PRI/2026/463,False,FACIO 4 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"95.000.000,0000",False
32.764.855/0001-85,62.318.181/0001-56,25/03/2026,25621,LIBERTAS ASSET S/A,ALLIANCE FUNDO DE INVESTIMENTO FINANCEIRO CREDITO PRIVADO RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIF,SRE/0916/2026,916/2026,CVM/SRE/AUT/FIF/PRI/2026/036,False,ALLIANCE FUNDO DE INVESTIMENTO FINANCEIRO CREDITO PRIVADO RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"27.000.000,0000",False
59.281.253/0001-23,65.788.040/0001-95,25/03/2026,25672,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,RIZA FI FINANCEIRO EM COTAS DE FUNDOS INCENTIVADOS DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,OPD Aut Profissional - sem bookbuilding,Cotas de Fundos de Infra,SRE/0915/2026,915/2026,CVM/SRE/AUT/FIN/PRI/2026/012,False,RIZA FI FINANCEIRO EM COTAS DE FUNDOS INCENTIVADOS DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA,True,Registro Concedido,PRIMARIA,413,"25.000.000,0000",False
62.285.390/0001-40,53.286.391/0001-19,25/03/2026,25671,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,CONSIGNADOS VIII FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0914/2026,914/2026,CVM/SRE/AUT/FDC/PRI/2026/461,False,CONSIGNADOS VIII FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"3.000.000,7200",False
62.285.390/0001-40,53.286.391/0001-19,25/03/2026,25669,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,CONSIGNADOS VIII FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0913/2026,913/2026,CVM/SRE/AUT/FDC/PRI/2026/460,False,CONSIGNADOS VIII FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"2.000.005,0300",False
62.285.390/0001-40,53.286.391/0001-19,25/03/2026,25667,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,CONSIGNADOS VIII FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0912/2026,912/2026,CVM/SRE/AUT/FDC/PRI/2026/459,False,CONSIGNADOS VIII FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"5.000.000,3400",False
41.811.375/0001-19,41.811.375/0001-19,25/03/2026,25640,CANAL COMPANHIA DE SECURITIZAÇÃO,CANAL COMPANHIA DE SECURITIZAÇÃO,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0911/2026,911/2026,CVM/SRE/AUT/CRI/PRI/2026/155,False,,True,Oferta Encerrada,PRIMARIA,413,"20.000.000,0000",False
62.285.390/0001-40,53.286.391/0001-19,25/03/2026,25666,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,CONSIGNADOS VIII FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0910/2026,910/2026,CVM/SRE/AUT/FDC/PRI/2026/458,False,CONSIGNADOS VIII FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"40.000.001,4700",False
44.782.130/0001-07,34.691.362/0001-98,25/03/2026,25386,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,ZEUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0909/2026,909/2026,CVM/SRE/AUT/FDC/PRI/2026/457,False,ZEUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,413,"30.000.000,0000",False
04.845.753/0001-59,15.665.528/0001-57,24/03/2026,25797,ITAU BBA ASSESSORIA FINANCEIRA S.A,"CARGO POLO COMÉRCIO, LOGÍSTICA E TRANSPORTE LTDA.",OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Notas Comerciais,SRE/1027/2026,1027/2026,CVM/SRE/AUT/NOC/PRI/2026/060;CVM/SRE/AUT/NOC/PRI/2026/061,True,,True,Registro Concedido,PRIMARIA,413,"330.000.000,0000",False
04.845.753/0001-59,65.473.122/0001-40,24/03/2026,25661,ITAU BBA ASSESSORIA FINANCEIRA S.A,SOL AGORA IV FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,OPD Aut Profissional - com bookbuilding,Cotas de FIDC,SRE/0903/2026,903/2026,,False,SOL AGORA IV FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,True,Aguardando Bookbuilding,PRIMARIA,413,"562.500.000,0000",False
