cnpjCoordenadorLider,cnpjEmissor,data,idRequerimento,nomeCoordenadorLider,nomeEmissor,nomeTipoRequerimento,nomeValorMobiliario,numeroProcesso,numeroProtocolo,numeroRegistro,possuiBook,razaoSocialFundoAssociado,registroAutomatico,statusDaOferta,tipoDeOferta,totalRegistros,valorTotalEmReais,vasoComunicante
62.285.390/0001-40,17.468.142/0001-80,31/03/2026,25713,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,VALOREM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  MULTISETORIAL RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0987/2026,987/2026,CVM/SRE/AUT/FDC/PRI/2026/481,False,VALOREM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  MULTISETORIAL RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"10.000.000,0000",False
62.285.390/0001-40,50.491.214/0001-86,31/03/2026,25701,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,ADGM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0986/2026,986/2026,CVM/SRE/AUT/FDC/PRI/2026/480,False,ADGM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,1043,"100.000.000,0000",False
33.479.023/0001-80,29.316.596/0001-15,31/03/2026,25756,BANCO CITIBANK SA,INPASA AGROINDUSTRIAL S.A.,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,Debêntures,SRE/0985/2026,985/2026,CVM/SRE/AUT/DEB/PRI/2026/184,False,,True,Oferta Encerrada,PRIMARIA,1043,"185.000.000,0000",False
04.845.753/0001-59,25.005.683/0001-09,30/03/2026,25754,ITAU BBA ASSESSORIA FINANCEIRA S.A,VERT COMPANHIA SECURITIZADORA,OPD Aut Público em Geral ou Qualificado - com bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0984/2026,984/2026,,False,,True,Aguardando Bookbuilding,PRIMARIA,1043,"125.000.000,0000",True
06.271.464/0001-19,55.687.227/0001-49,30/03/2026,25657,BANCO BRADESCO BBI S.A.,EDF BRASIL HIDRO PARTICIPACOES S.A.,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Debêntures,SRE/0898/2026,898/2026,CVM/SRE/AUT/DEB/PRI/2026/183,True,,True,Oferta Encerrada,PRIMARIA,1043,"1.730.000.000,0000",False
18.945.670/0001-46,02.773.542/0001-22,30/03/2026,25747,INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS,OPEA SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0982/2026,982/2026,CVM/SRE/AUT/CRI/PRI/2026/185,False,,True,Oferta Encerrada,PRIMARIA,1043,"64.700.000,0000",False
06.271.464/0001-19,58.716.461/0001-45,30/03/2026,25745,BANCO BRADESCO BBI S.A.,AEDIFICA OESTE SP SPE S.A.,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Debêntures,SRE/0981/2026,981/2026,,False,,True,Aguardando Bookbuilding,PRIMARIA,1043,"95.000.000,0000",False
04.845.753/0001-59,28.580.065/0001-72,30/03/2026,25710,ITAU BBA ASSESSORIA FINANCEIRA S.A,INSPIRA MUDANCA PARTICIPACOES S.A.,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Debêntures,SRE/0951/2026,951/2026,CVM/SRE/AUT/DEB/PRI/2026/182,True,,True,Oferta Encerrada,PRIMARIA,1043,"200.000.000,0000",False
13.486.793/0001-42,65.924.624/0001-40,30/03/2026,25736,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,DIFAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS -  RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0979/2026,979/2026,CVM/SRE/AUT/FDC/PRI/2026/479,False,DIFAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS -  RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"140.000.000,0000",False
33.657.248/0001-89,44.323.802/0001-08,30/03/2026,25633,BANCO NACIONAL DE DESENVOLVIMENTO ECONÔMICO E SOCIAL - BNDES,VERDE TRANSMISSAO DE ENERGIA S.A.,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Debêntures,SRE/0978/2026,978/2026,,False,,True,Aguardando Bookbuilding,PRIMARIA,1043,"1.176.000.000,0000",False
04.845.753/0001-59,02.255.187/0001-08,30/03/2026,25426,ITAU BBA ASSESSORIA FINANCEIRA S.A,UNIFIQUE TELECOMUNICAÇÕES S.A.,OPD Aut Profissional - com bookbuilding,Debêntures,SRE/0682/2026,682/2026,CVM/SRE/AUT/DEB/PRI/2026/181,True,,True,Oferta Encerrada,PRIMARIA,1043,"500.000.000,0000",False
59.588.111/0001-03,54.414.102/0001-82,30/03/2026,25792,BANCO VOTORANTIM S.A.,LIQI SECURITIZADORA S.A.,OPD Aut Profissional - com bookbuilding,Outros títulos de securitização,SRE/1030/2026,1030/2026,CVM/SRE/AUT/OTS/PRI/2026/061,True,,True,Registro Concedido,PRIMARIA,1043,"50.000.000,0000",False
02.332.886/0001-04,10.753.164/0001-43,30/03/2026,24887,XP INVESTIMENTOS CCTVM S.A.,ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A,OPD Aut Público em Geral ou Qualificado - com bookbuilding,Certificados de Recebíveis do Agronegócio,SRE/0569/2026,569/2026,CVM/SRE/AUT/CRA/PRI/2026/044;CVM/SRE/AUT/CRA/PRI/2026/045;CVM/SRE/AUT/CRA/PRI/2026/046;CVM/SRE/AUT/CRA/PRI/2026/047,True,,True,Oferta Encerrada,PRIMARIA,1043,"700.000.000,0000",True
04.845.753/0001-59,37.232.310/0001-41,30/03/2026,25663,ITAU BBA ASSESSORIA FINANCEIRA S.A,HOSPITAL BDW SP LTDA,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Notas Comerciais,SRE/0905/2026,905/2026,CVM/SRE/AUT/NOC/PRI/2026/056,True,,True,Oferta Encerrada,PRIMARIA,1043,"106.000.000,0000",False
62.232.889/0001-90,59.999.281/0001-80,30/03/2026,25742,BANCO DAYCOVAL S.A.,Fitz Roy Special Situations II FIDC de Responsabilidade Limitada,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0977/2026,977/2026,CVM/SRE/AUT/FDC/PRI/2026/478,False,Fitz Roy Special Situations II FIDC de Responsabilidade Limitada,True,Registro Concedido,PRIMARIA,1043,"40.170.000,0600",False
06.271.464/0001-19,17.464.972/0001-30,30/03/2026,25694,BANCO BRADESCO BBI S.A.,STELLANTIS LOCADORA DE AUTOMOVEIS LTDA.,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Notas Comerciais,SRE/0976/2026,976/2026,CVM/SRE/AUT/NOC/PRI/2026/055,True,,True,Oferta Encerrada,PRIMARIA,1043,"200.000.000,0000",False
02.773.542/0001-22,02.773.542/0001-22,30/03/2026,25739,OPEA SECURITIZADORA S.A.,OPEA SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0975/2026,975/2026,CVM/SRE/AUT/CRI/PRI/2026/183,False,,True,Oferta Encerrada,PRIMARIA,1043,"62.000.000,0000",False
62.285.390/0001-40,45.188.066/0001-95,30/03/2026,25724,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,ZAGROS MULTIESTRATÉGIA FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FII,SRE/0974/2026,974/2026,CVM/SRE/AUT/FII/PRI/2026/104,False,ZAGROS MULTIESTRATÉGIA FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"201.716.743,2000",False
18.313.996/0001-50,54.070.961/0001-00,30/03/2026,25733,TMF BRASIL SERVICOS DE ADMINISTRACAO DE FUNDOS LTDA,ANTLER BRASIL I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES CAPITAL SEMENTE RESP LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIP,SRE/0973/2026,973/2026,CVM/SRE/AUT/FIP/PRI/2026/068;CVM/SRE/AUT/FIP/PRI/2026/069;CVM/SRE/AUT/FIP/PRI/2026/070;CVM/SRE/AUT/FIP/PRI/2026/071,False,ANTLER BRASIL I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES CAPITAL SEMENTE RESP LIMITADA,True,Registro Concedido,PRIMARIA,1043,"220.000.000,0000",True
02.773.542/0001-22,02.773.542/0001-22,30/03/2026,25731,OPEA SECURITIZADORA S.A.,OPEA SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0972/2026,972/2026,CVM/SRE/AUT/CRI/PRI/2026/178;CVM/SRE/AUT/CRI/PRI/2026/179;CVM/SRE/AUT/CRI/PRI/2026/180;CVM/SRE/AUT/CRI/PRI/2026/181;CVM/SRE/AUT/CRI/PRI/2026/182,False,,True,Registro Concedido,PRIMARIA,1043,"44.300.000,0000",False
51.987.765/0001-06,55.085.811/0001-24,30/03/2026,25804,JGP FINANCIAL ADVISORY LTDA,ÉXES SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Outros títulos de securitização,SRE/1037/2026,1037/2026,CVM/SRE/AUT/OTS/PRI/2026/062,False,,True,Registro Concedido,PRIMARIA,1043,"90.000.000,0000",False
00.360.305/0001-04,11.507.197/0001-76,30/03/2026,25692,CAIXA ECONOMICA FEDERAL,BRNPAR EMPREENDIMENTOS IMOBILIARIOS LTDA.,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Notas Comerciais,SRE/0932/2026,932/2026,CVM/SRE/AUT/NOC/PRI/2026/054,True,,True,Oferta Encerrada,PRIMARIA,1043,"50.000.000,0000",False
04.845.753/0001-59,28.169.275/0001-72,30/03/2026,25708,ITAU BBA ASSESSORIA FINANCEIRA S.A,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PAGSEGURO I,OPD Aut Profissional - com bookbuilding,Cotas de FIDC,SRE/0954/2026,954/2026,CVM/SRE/AUT/FDC/PRI/2026/477,True,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PAGSEGURO I,True,Oferta Encerrada,PRIMARIA,1043,"1.000.000.000,0000",False
06.271.464/0001-19,25.005.683/0001-09,30/03/2026,25687,BANCO BRADESCO BBI S.A.,VERT COMPANHIA SECURITIZADORA,OPD Aut Profissional - com bookbuilding,Outros títulos de securitização,SRE/0925/2026,925/2026,CVM/SRE/AUT/OTS/PRI/2026/054,True,,True,Oferta Encerrada,PRIMARIA,1043,"400.000.000,0000",False
04.845.753/0001-59,89.637.490/0001-45,27/03/2026,25722,ITAU BBA ASSESSORIA FINANCEIRA S.A,KLABIN S.A.,OPD Aut Público em Geral ou Qualificado - com bookbuilding - EGEM ou EFRF,Cédula de Produto Rural Financeira,SRE/0967/2026,967/2026,,False,,True,Aguardando Bookbuilding,PRIMARIA,1043,"1.750.000.000,0000",True
04.845.753/0001-59,02.773.542/0001-22,27/03/2026,25639,ITAU BBA ASSESSORIA FINANCEIRA S.A,OPEA SECURITIZADORA S.A.,OPD Aut Profissional - com bookbuilding,Outros títulos de securitização,SRE/0904/2026,904/2026,CVM/SRE/AUT/OTS/PRI/2026/053,True,,True,Oferta Encerrada,PRIMARIA,1043,"284.071.107,0000",False
04.845.753/0001-59,06.951.711/0001-28,27/03/2026,25664,ITAU BBA ASSESSORIA FINANCEIRA S.A,SUPPLIER ADMINISTRADORA DE CARTOES DE CREDITO S.A.,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Notas Comerciais,SRE/0906/2026,906/2026,CVM/SRE/AUT/NOC/PRI/2026/053,True,,True,Oferta Encerrada,PRIMARIA,1043,"80.000.000,0000",False
46.482.072/0001-13,65.331.709/0001-15,27/03/2026,24941,BTG PACTUAL INVESTMENT BANKING LTDA.,BTG PACTUAL PRIME HOSPITALIDADE FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FII,SRE/0966/2026,966/2026,CVM/SRE/AUT/FII/PRI/2026/103,False,BTG PACTUAL PRIME HOSPITALIDADE FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"300.000.000,0000",False
06.271.464/0001-19,63.779.546/0001-02,27/03/2026,25721,BANCO BRADESCO BBI S.A.,VENTOS DE SANTA FLORA ENERGIAS RENOVAVEIS S.A.,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Debêntures,SRE/0965/2026,965/2026,,False,,True,Aguardando Bookbuilding,PRIMARIA,1043,"580.000.000,0000",False
18.945.670/0001-46,02.773.542/0001-22,27/03/2026,25726,INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS,OPEA SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0964/2026,964/2026,CVM/SRE/AUT/CRI/PRI/2026/176;CVM/SRE/AUT/CRI/PRI/2026/177,False,,True,Oferta Encerrada,PRIMARIA,1043,"113.564.000,0000",False
06.271.464/0001-19,33.041.260/0652-90,27/03/2026,25680,BANCO BRADESCO BBI S.A.,GRUPO CASAS BAHIA S.A.,OPD Aut Profissional - com bookbuilding,Notas Comerciais,SRE/0929/2026,929/2026,CVM/SRE/AUT/NOC/PRI/2026/052,True,,True,Oferta Encerrada,PRIMARIA,1043,"1.380.000.000,0000",False
04.845.753/0001-59,08.100.057/0001-74,27/03/2026,25658,ITAU BBA ASSESSORIA FINANCEIRA S.A,TECNOGERA-LOCAÇÃO E TRANSFORMAÇÃO DE ENERGIA S.A.,OPD Aut Profissional - com bookbuilding,Debêntures,SRE/0899/2026,899/2026,CVM/SRE/AUT/DEB/PRI/2026/178,True,,True,Oferta Encerrada,PRIMARIA,1043,"275.000.000,0000",False
02.332.886/0001-04,04.200.649/0001-07,27/03/2026,25357,XP INVESTIMENTOS CCTVM S.A.,CIA PROVINCIA DE SECURITIZAÇÃO,OPD Aut Público em Geral ou Qualificado - com bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0624/2026,625/2026,CVM/SRE/AUT/CRI/PRI/2026/174;CVM/SRE/AUT/CRI/PRI/2026/175,True,,True,Oferta Encerrada,PRIMARIA,1043,"370.000.000,0000",False
62.232.889/0001-90,61.386.747/0001-14,27/03/2026,25725,BANCO DAYCOVAL S.A.,FIDC VALE CONSIGNADO FINANCEIRO RESP LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0963/2026,963/2026,CVM/SRE/AUT/FDC/PRI/2026/476,False,FIDC VALE CONSIGNADO FINANCEIRO RESP LIMITADA,True,Registro Concedido,PRIMARIA,1043,"21.000.000,0000",False
39.669.186/0001-01,20.057.764/0001-20,27/03/2026,25723,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,HARPIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE  LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0962/2026,962/2026,CVM/SRE/AUT/FDC/PRI/2026/475,False,HARPIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE  LIMITADA,True,Registro Concedido,PRIMARIA,1043,"40.000.000,0000",False
08.769.451/0001-08,08.769.451/0001-08,27/03/2026,25702,RIZA SECURITIZADORA S.A.,RIZA SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis do Agronegócio,SRE/0961/2026,961/2026,CVM/SRE/AUT/CRA/PRI/2026/043,False,,True,Registro Concedido,PRIMARIA,1043,"65.000.000,0000",False
04.200.649/0001-07,04.200.649/0001-07,27/03/2026,25673,CIA PROVINCIA DE SECURITIZAÇÃO,CIA PROVINCIA DE SECURITIZAÇÃO,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0960/2026,960/2026,CVM/SRE/AUT/CRI/PRI/2026/173,False,,True,Oferta Encerrada,PRIMARIA,1043,"38.000.000,0000",False
18.945.670/0001-46,08.769.451/0001-08,27/03/2026,25510,INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS,RIZA SECURITIZADORA S.A.,OPD Aut Público em Geral ou Qualificado - com bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0766/2026,766/2026,CVM/SRE/AUT/CRI/PRI/2026/171;CVM/SRE/AUT/CRI/PRI/2026/172,True,,True,Oferta Encerrada,PRIMARIA,1043,"77.450.000,0000",False
06.576.569/0001-86,45.963.809/0001-57,27/03/2026,25682,INTEGRAL INVESTIMENTOS LTDA.,PAYJOY I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO FINANCEIRO,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0959/2026,959/2026,CVM/SRE/AUT/FDC/PRI/2026/474,False,PAYJOY I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO FINANCEIRO,True,Registro Concedido,PRIMARIA,1043,"150.000.000,0000",False
62.232.889/0001-90,39.857.660/0001-29,27/03/2026,25719,BANCO DAYCOVAL S.A.,GOVTECH BRASIL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES CAPITAL SEMENTE - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIP,SRE/0958/2026,958/2026,CVM/SRE/AUT/FIP/PRI/2026/067,False,GOVTECH BRASIL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES CAPITAL SEMENTE - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"15.000.000,0000",False
62.232.889/0001-90,57.654.431/0001-99,27/03/2026,25718,BANCO DAYCOVAL S.A.,ARC TURBI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0957/2026,957/2026,CVM/SRE/AUT/FDC/PRI/2026/473,False,ARC TURBI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,1043,"40.000.000,0100",False
18.945.670/0001-46,04.200.649/0001-07,27/03/2026,25492,INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS,CIA PROVINCIA DE SECURITIZAÇÃO,OPD Aut Público em Geral ou Qualificado - com bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0753/2026,753/2026,CVM/SRE/AUT/CRI/PRI/2026/170,True,,True,Oferta Encerrada,PRIMARIA,1043,"200.000.000,0000",False
04.845.753/0001-59,62.134.120/0001-39,26/03/2026,25636,ITAU BBA ASSESSORIA FINANCEIRA S.A,FIAGRO SINOVA RESPONSABILIDADE LIMITADA,OPD Aut Profissional - com bookbuilding,Cotas de FIAGRO,SRE/0878/2026,878/2026,CVM/SRE/AUT/FIA/PRI/2026/036,True,,True,Registro Concedido,PRIMARIA,1043,"56.000.000,0000",False
62.285.390/0001-40,30.366.120/0001-78,26/03/2026,25709,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS VCK CONSIGNADOS - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0952/2026,952/2026,CVM/SRE/AUT/FDC/PRI/2026/472,False,FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS VCK CONSIGNADOS - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"20.000.008,0500",False
90.400.888/0001-42,63.732.070/0001-54,26/03/2026,25609,BANCO SANTANDER (BRASIL) S.A.,VITA SERTAO CONCESSIONARIA DE SANEAMENTO S.A.,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Debêntures,SRE/0853/2026,853/2026,CVM/SRE/AUT/DEB/PRI/2026/177,True,,True,Oferta Encerrada,PRIMARIA,1043,"175.000.000,0000",False
90.400.888/0001-42,25.005.683/0001-09,26/03/2026,25798,BANCO SANTANDER (BRASIL) S.A.,VERT COMPANHIA SECURITIZADORA,OPD Aut Profissional - com bookbuilding,Outros títulos de securitização,SRE/1029/2026,1029/2026,CVM/SRE/AUT/OTS/PRI/2026/060,True,,True,Registro Concedido,PRIMARIA,1043,"905.000.000,0000",False
06.271.464/0001-19,55.078.938/0001-16,26/03/2026,25665,BANCO BRADESCO BBI S.A.,EDP TRANSMISSAO NORTE NORDESTE 2 S.A.,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Debêntures,SRE/0908/2026,908/2026,CVM/SRE/AUT/DEB/PRI/2026/175,True,,True,Registro Concedido,PRIMARIA,1043,"685.000.000,0000",False
02.332.886/0001-04,02.773.542/0001-22,26/03/2026,25705,XP INVESTIMENTOS CCTVM S.A.,OPEA SECURITIZADORA S.A.,OPD Aut Profissional - com bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0950/2026,950/2026,,False,,True,Aguardando Bookbuilding,PRIMARIA,1043,"68.000.000,0000",False
59.281.253/0001-23,65.816.935/0001-96,26/03/2026,25706,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,G5 CENTRAL II FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,OPD Aut Profissional - sem bookbuilding,Cotas de FIF,SRE/0949/2026,949/2026,CVM/SRE/AUT/FIF/PRI/2026/038,False,G5 CENTRAL II FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,True,Registro Concedido,PRIMARIA,1043,"61.000.000,0000",False
39.669.186/0001-01,65.466.135/0001-92,26/03/2026,25704,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,BPA INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0948/2026,948/2026,CVM/SRE/AUT/FDC/PRI/2026/471,False,BPA INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"12.727.000,0000",False
04.845.753/0001-59,27.317.702/0001-50,26/03/2026,25496,ITAU BBA ASSESSORIA FINANCEIRA S.A,SPIC BRASIL ENERGIA PARTICIPACOES S.A.,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Notas Comerciais,SRE/0745/2026,745/2026,CVM/SRE/AUT/NOC/PRI/2026/051,True,,True,Oferta Encerrada,PRIMARIA,1043,"470.000.000,0000",False
04.200.649/0001-07,04.200.649/0001-07,26/03/2026,25668,CIA PROVINCIA DE SECURITIZAÇÃO,CIA PROVINCIA DE SECURITIZAÇÃO,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0947/2026,947/2026,CVM/SRE/AUT/CRI/PRI/2026/169,False,,True,Registro Concedido,PRIMARIA,1043,"100.000.000,0000",False
62.232.889/0001-90,04.911.091/0001-78,26/03/2026,25539,BANCO DAYCOVAL S.A.,HIDRO FORTE ADMINISTRACAO E OPERACAO S/A,OPD Aut Público em Geral ou Qualificado - com bookbuilding,Debêntures,SRE/0824/2026,824/2026,CVM/SRE/AUT/DEB/PRI/2026/174,True,,True,Oferta Encerrada,PRIMARIA,1043,"161.593.000,0000",False
08.769.451/0001-08,08.769.451/0001-08,26/03/2026,25650,RIZA SECURITIZADORA S.A.,RIZA SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0946/2026,946/2026,CVM/SRE/AUT/CRI/PRI/2026/167;CVM/SRE/AUT/CRI/PRI/2026/168,False,,True,Oferta Encerrada,PRIMARIA,1043,"40.181.598,1800",False
04.845.753/0001-59,60.431.592/0001-28,26/03/2026,25584,ITAU BBA ASSESSORIA FINANCEIRA S.A,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS KINEA CRÉDITO ESTRUTURADO RESPONSABILIDADE LIMITADA,OPD Aut Público em Geral ou Qualificado - com bookbuilding,Cotas de FIDC,SRE/0830/2026,830/2026,CVM/SRE/AUT/FDC/PRI/2026/470,True,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS KINEA CRÉDITO ESTRUTURADO RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"375.000.059,0000",False
39.669.186/0001-01,57.660.236/0001-71,26/03/2026,25699,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,INTRABANK SOLIDEZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0945/2026,945/2026,CVM/SRE/AUT/FDC/PRI/2026/469,False,INTRABANK SOLIDEZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,1043,"50.000.000,0000",False
62.285.390/0001-40,57.074.997/0001-41,26/03/2026,25700,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,4 ILHAS CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0944/2026,944/2026,CVM/SRE/AUT/FDC/PRI/2026/468,False,4 ILHAS CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Oferta Encerrada,PRIMARIA,1043,"1.000.000,0000",False
13.220.493/0001-17,64.112.934/0001-06,26/03/2026,25698,BR PARTNERS BANCO DE INVESTIMENTO S.A.,GUARDIAN APP CREDITO CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RL,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0943/2026,943/2026,CVM/SRE/AUT/FDC/PRI/2026/467,False,GUARDIAN APP CRÉDITO CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RL,True,Registro Concedido,PRIMARIA,1043,"85.000.000,0000",False
02.332.886/0001-04,65.787.500/0001-60,26/03/2026,25578,XP INVESTIMENTOS CCTVM S.A.,RBR RENDA FIXA CDI+ FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,OPD Aut Público em Geral ou Qualificado - com bookbuilding - AR,Cotas de FII,SRE/0832/2026,832/2026,CVM/SRE/AUT/FII/PRI/2026/102,True,,True,Registro Concedido,PRIMARIA,1043,"500.000.000,0000",False
13.486.793/0001-42,64.529.213/0001-98,26/03/2026,25684,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,LOTUS FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA INVESTIMENTO NO  EXTERIOR RESP LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIP,SRE/0942/2026,942/2026,CVM/SRE/AUT/FIP/PRI/2026/066,False,LOTUS FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA INVESTIMENTO NO  EXTERIOR RESP LIMITADA,True,Oferta Encerrada,PRIMARIA,1043,"60.000.000,0000",False
